id_num,program_type,program_id,program_duration,test_id,test_type,difficulty_level,trainee_id,gender,education,city_tier,age,total_programs_enrolled,is_handicapped,trainee_engagement_rating,is_pass
2569_85,V,V_3,131,85,offline,intermediate,2569,F,Matriculation,1,32,3,N,1,0
16304_158,Y,Y_1,136,158,online,easy,16304,F,High School Diploma,1,30,4,N,3,1
17296_47,T,T_1,131,47,offline,,17296,F,Matriculation,3,26,2,Y,2,0
15850_43,T,T_1,131,43,offline,easy,15850,F,Bachelors,3,25,4,N,1,0
5174_22,T,T_3,134,22,offline,intermediate,5174,F,High School Diploma,3,,3,N,1,1
11547_22,T,T_3,134,22,offline,intermediate,11547,F,Bachelors,1,27,4,N,1,1
14237_172,Z,Z_2,120,172,offline,easy,14237,F,Matriculation,3,47,1,N,1,0
16045_46,T,T_1,131,46,offline,hard,16045,F,High School Diploma,3,,2,N,1,1
7252_123,Y,Y_4,121,123,online,easy,7252,M,High School Diploma,4,,2,Y,4,0
19521_66,V,V_4,122,66,offline,easy,19521,F,High School Diploma,4,44,,N,1,0
4337_113,Y,Y_4,121,113,offline,intermediate,4337,M,Bachelors,1,45,5,N,2,1
3732_184,Z,Z_1,136,184,online,easy,3732,M,Matriculation,3,,1,Y,1,1
354_35,T,T_2,117,35,offline,intermediate,354,F,Matriculation,2,,2,N,1,0
16538_154,Y,Y_1,136,154,online,easy,16538,F,Matriculation,3,,4,N,4,1
5424_10,T,T_4,120,10,offline,easy,5424,F,High School Diploma,2,,4,N,2,1
2323_96,V,V_1,133,96,offline,easy,2323,F,High School Diploma,2,25,2,N,2,1
7115_18,T,T_4,120,18,,easy,7115,F,Matriculation,4,,2,N,1,1
13146_44,T,T_1,131,44,offline,easy,13146,F,High School Diploma,1,26,2,N,3,0
13370_176,Z,Z_2,120,176,online,easy,13370,F,Matriculation,3,,1,N,1,1
2004_132,Y,Y_3,135,132,online,easy,2004,M,Matriculation,3,25,2,Y,2,0
11022_84,V,V_3,131,84,offline,intermediate,11022,M,High School Diploma,1,,2,N,4,1
4181_115,Y,Y_4,121,115,offline,hard,4181,F,Matriculation,1,,2,N,5,1
6370_20,T,T_4,120,20,online,easy,6370,F,Matriculation,2,25,2,N,4,1
1251_77,V,V_4,122,77,online,easy,1251,M,High School Diploma,3,,2,N,3,1
17253_112,X,X_1,134,112,offline,hard,17253,F,Bachelors,1,35,8,N,4,1
1052_94,V,V_1,133,94,offline,easy,1052,F,Bachelors,1,44,4,N,,1
9160_151,Y,Y_1,136,151,offline,hard,9160,M,High School Diploma,1,28,2,Y,4,1
19737_112,X,X_1,134,112,offline,hard,19737,M,High School Diploma,2,34,3,N,3,1
11282_167,Z,Z_3,130,167,online,easy,11282,M,Matriculation,1,,1,N,1,1
6500_118,Y,Y_4,121,118,online,easy,6500,M,High School Diploma,3,25,5,N,2,1
7752_27,T,T_3,134,27,online,easy,7752,F,Matriculation,2,30,2,N,1,1
18466_114,Y,Y_4,121,114,offline,intermediate,18466,M,Bachelors,1,46,2,N,5,1
17739_149,Y,Y_1,136,149,offline,intermediate,17739,F,Matriculation,3,36,2,N,1,0
7052_73,V,V_4,122,73,online,easy,7052,M,Matriculation,4,41,2,N,2,1
5139_61,U,U_1,134,61,online,easy,5139,M,High School Diploma,3,22,1,N,1,1
8339_27,T,T_3,134,27,online,easy,8339,M,Bachelors,3,58,2,N,1,1
5402_156,Y,Y_1,136,156,online,easy,5402,M,Matriculation,2,27,2,N,4,1
296_128,Y,Y_3,135,128,offline,hard,296,M,High School Diploma,1,30,3,N,3,1
19002_142,Y,Y_2,120,142,online,easy,19002,F,High School Diploma,,43,4,N,4,1
7734_136,Y,Y_3,135,136,online,easy,7734,M,High School Diploma,1,,2,N,5,1
3742_84,V,V_3,131,84,offline,intermediate,3742,M,High School Diploma,2,44,2,N,2,1
3704_141,Y,Y_2,120,141,offline,hard,3704,M,Bachelors,2,41,2,N,3,0
2837_152,Y,Y_1,136,152,offline,hard,2837,M,Matriculation,2,,4,N,2,1
5662_26,T,T_3,134,26,,intermediate,5662,F,High School Diploma,3,29,2,N,2,1
11502_134,Y,Y_3,135,134,online,easy,11502,M,High School Diploma,3,31,2,N,4,1
12649_57,U,U_1,134,57,offline,easy,12649,M,Matriculation,3,43,2,N,5,1
927_82,V,V_3,131,82,offline,intermediate,927,M,High School Diploma,3,,4,N,3,1
18103_26,T,T_3,134,26,offline,intermediate,18103,F,Matriculation,2,56,2,N,1,1
4556_118,Y,Y_4,121,118,online,,4556,F,High School Diploma,4,28,4,N,3,0
15635_181,Z,Z_1,136,181,offline,easy,15635,F,High School Diploma,1,27,1,Y,2,1
17565_94,V,V_1,133,94,offline,easy,17565,M,Bachelors,1,44,2,N,3,1
2824_86,V,V_3,131,86,offline,vary hard,2824,M,High School Diploma,1,28,3,N,1,0
19912_117,Y,Y_4,121,,offline,hard,19912,M,Matriculation,2,30,4,N,5,0
3598_135,Y,Y_3,135,135,online,easy,3598,F,High School Diploma,3,30,5,Y,4,0
16157_153,Y,Y_1,136,153,offline,hard,16157,M,Matriculation,3,22,2,N,3,1
3193_142,Y,Y_2,120,142,online,easy,3193,M,High School Diploma,1,28,4,N,4,1
18905_63,U,U_1,134,63,online,easy,18905,F,High School Diploma,3,45,3,N,4,1
9873_134,Y,Y_3,135,134,online,,9873,M,High School Diploma,1,,2,N,3,1
6946_12,T,T_4,120,12,offline,intermediate,6946,F,High School Diploma,3,,2,N,1,1
5408_72,V,V_4,122,72,offline,vary hard,5408,F,High School Diploma,3,,6,N,1,0
1510_13,T,T_4,120,13,offline,intermediate,1510,F,High School Diploma,3,31,4,Y,1,0
7505_64,U,U_1,134,64,online,easy,7505,M,High School Diploma,1,,2,N,2,1
6689_114,Y,Y_4,121,114,offline,intermediate,6689,M,Matriculation,2,48,3,Y,5,0
18827_180,Z,Z_1,136,180,offline,easy,18827,F,High School Diploma,1,43,1,N,1,1
8125_14,T,T_4,120,14,offline,intermediate,8125,F,High School Diploma,4,29,4,N,4,1
14400_155,Y,Y_1,136,155,online,easy,14400,M,High School Diploma,2,,2,N,4,1
13281_155,Y,Y_1,136,155,online,easy,13281,M,High School Diploma,3,29,4,N,4,1
711_37,T,T_2,117,37,offline,intermediate,711,F,High School Diploma,3,37,2,N,1,1
7370_79,V,V_4,122,79,online,easy,7370,M,Matriculation,,,2,N,3,0
14195_36,T,T_2,117,36,offline,intermediate,14195,F,High School Diploma,3,27,2,N,1,1
16655_46,T,T_1,131,46,offline,hard,16655,F,Matriculation,1,23,2,N,1,0
2611_6,S,S_1,135,6,offline,intermediate,2611,F,,1,45,2,N,3,0
12195_138,Y,Y_2,120,138,offline,intermediate,12195,M,High School Diploma,2,,4,N,4,1
14020_33,T,T_2,117,33,offline,intermediate,14020,F,Matriculation,1,28,2,N,1,0
17172_62,U,U_1,134,62,online,easy,17172,M,Bachelors,1,,2,N,2,1
12760_137,Y,Y_2,120,137,offline,intermediate,12760,M,Bachelors,3,28,2,N,3,1
15226_153,Y,Y_1,136,153,offline,hard,15226,M,High School Diploma,1,,2,Y,4,1
10439_44,T,T_1,131,44,offline,easy,10439,M,Matriculation,1,49,4,N,1,0
12893_142,Y,Y_2,120,142,online,easy,12893,M,Matriculation,,30,4,Y,2,0
6058_121,Y,Y_4,121,121,online,easy,6058,F,Matriculation,1,,4,N,4,1
15451_100,V,V_1,133,100,offline,vary hard,15451,M,High School Diploma,2,31,4,N,1,1
6353_114,Y,Y_4,121,114,offline,intermediate,6353,M,High School Diploma,1,,2,N,3,1
111_120,Y,Y_4,121,120,online,easy,111,M,High School Diploma,2,46,2,N,5,1
18414_164,Z,Z_3,130,164,online,easy,18414,F,Matriculation,1,45,3,N,2,1
9468_26,T,T_3,134,26,offline,intermediate,9468,F,Matriculation,4,26,2,N,1,1
816_17,T,T_4,120,17,online,easy,816,F,Matriculation,4,26,4,N,1,1
2001_90,V,V_2,121,90,offline,intermediate,2001,M,High School Diploma,1,,2,N,2,1
17443_94,V,V_1,133,94,offline,,17443,M,Matriculation,1,30,3,N,2,1
6269_121,Y,Y_4,121,121,,easy,6269,F,High School Diploma,2,30,4,N,3,1
15405_155,Y,Y_1,136,155,online,easy,15405,M,Matriculation,4,30,2,N,3,1
13906_109,X,X_1,134,109,offline,intermediate,13906,M,Matriculation,2,,3,N,2,1
16519_112,X,X_1,134,112,offline,hard,16519,M,Bachelors,2,31,2,N,4,1
14657_151,Y,Y_1,136,151,offline,hard,14657,M,High School Diploma,3,27,2,N,4,0
1604_22,T,T_3,134,22,offline,intermediate,,F,Matriculation,3,29,2,Y,1,0
6616_86,V,V_3,131,86,offline,vary hard,6616,F,High School Diploma,1,45,2,N,3,1
2612_134,Y,Y_3,135,134,online,easy,2612,M,Matriculation,3,45,6,N,5,0
5628_27,T,T_3,134,27,online,easy,5628,F,Matriculation,1,,4,N,1,0
18886_72,V,V_4,122,72,offline,vary hard,18886,M,Bachelors,1,,3,N,2,0
13218_146,Y,Y_2,120,146,online,easy,13218,M,High School Diploma,2,,3,N,2,1
18914_141,Y,Y_2,120,141,offline,hard,18914,M,Matriculation,1,43,2,N,3,1
2293_160,Y,Y_1,136,160,online,easy,2293,M,Matriculation,1,,3,N,2,0
2223_94,V,V_1,133,94,offline,easy,2223,M,Bachelors,1,30,3,N,1,1
4483_122,Y,Y_4,121,122,online,easy,4483,F,High School Diploma,1,43,3,N,5,1
6851_157,Y,Y_1,136,157,online,easy,6851,M,High School Diploma,3,28,2,N,3,0
11447_137,Y,Y_2,120,137,offline,intermediate,11447,F,High School Diploma,1,,4,N,4,1
8303_47,T,T_1,131,47,offline,hard,8303,F,Matriculation,1,,2,N,1,1
18139_70,V,V_4,122,70,offline,intermediate,18139,M,High School Diploma,3,45,2,N,2,1
17960_129,Y,,135,129,offline,hard,17960,F,Matriculation,3,48,2,N,5,0
398_39,T,T_2,117,39,online,easy,398,F,High School Diploma,2,46,2,N,1,1
10633_161,Z,Z_3,130,161,offline,easy,10633,F,High School Diploma,2,47,1,N,2,0
9989_151,Y,Y_1,136,151,offline,hard,9989,M,High School Diploma,2,58,2,N,5,1
16896_109,X,X_1,134,109,offline,intermediate,16896,M,High School Diploma,2,37,2,N,3,1
12961_143,Y,Y_2,120,143,online,easy,12961,,High School Diploma,4,,2,N,2,1
14071_140,Y,Y_2,120,140,offline,hard,14071,M,High School Diploma,1,42,2,N,2,0
14120_34,T,T_2,117,34,offline,intermediate,14120,F,Matriculation,3,44,2,N,1,0
515_11,T,T_4,120,11,offline,intermediate,515,F,Bachelors,3,52,2,N,2,1
3104_0,S,S_2,134,0,offline,easy,3104,M,Bachelors,2,35,6,N,2,0
19375_88,V,V_2,121,88,offline,intermediate,19375,M,Bachelors,2,45,4,N,2,1
8592_46,T,T_1,131,46,offline,hard,8592,F,High School Diploma,1,,2,N,1,1
3288_32,T,T_2,117,32,offline,easy,3288,F,High School Diploma,1,,6,N,1,0
4898_73,V,V_4,,73,online,easy,4898,F,High School Diploma,2,,6,Y,1,0
15401_186,Z,Z_1,136,186,online,easy,15401,F,High School Diploma,3,45,1,N,3,1
4222_18,T,T_4,120,18,online,easy,4222,M,High School Diploma,3,,2,N,1,1
18850_34,T,T_2,117,34,offline,intermediate,18850,F,Matriculation,3,31,2,Y,1,0
3930_37,T,T_2,117,37,offline,intermediate,3930,F,Bachelors,3,46,2,N,2,1
12093_61,U,U_1,134,61,online,easy,12093,M,Bachelors,1,,4,N,1,0
17752_46,T,T_1,131,46,offline,hard,17752,F,Matriculation,1,44,2,N,1,0
9979_167,Z,Z_3,130,167,online,easy,9979,F,Matriculation,4,48,1,N,1,1
592_37,T,T_2,117,37,offline,intermediate,592,F,High School Diploma,4,27,4,N,1,0
8915_41,T,T_2,117,41,online,easy,8915,F,Matriculation,1,,4,N,1,1
14412_33,T,T_2,117,33,offline,intermediate,14412,F,Matriculation,3,43,2,N,1,0
10027_131,Y,Y_3,135,131,online,easy,10027,M,Matriculation,3,21,3,N,1,1
11040_51,U,U_2,122,51,offline,intermediate,11040,M,High School Diploma,1,30,3,N,2,1
15895_61,U,U_1,134,61,online,easy,15895,M,Bachelors,1,44,5,N,4,1
14509_174,Z,Z_2,120,174,online,easy,14509,F,Matriculation,2,24,1,N,1,1
7377_157,Y,Y_1,136,157,online,easy,7377,M,High School Diploma,1,28,6,Y,4,1
16661_99,V,V_1,133,99,offline,hard,16661,M,High School Diploma,1,,4,N,1,0
2540_73,V,V_4,122,73,online,easy,2540,M,High School Diploma,3,,2,N,2,1
14925_43,T,T_1,131,43,offline,easy,14925,F,Bachelors,3,45,4,N,4,0
11980_176,Z,Z_2,120,176,online,easy,11980,M,High School Diploma,1,44,1,N,2,1
7346_116,Y,,121,116,offline,hard,7346,F,High School Diploma,2,,2,N,3,1
6557_122,Y,Y_4,121,122,online,easy,6557,F,High School Diploma,1,24,2,N,4,1
14187_184,Z,Z_1,136,184,online,easy,14187,M,Matriculation,4,28,1,N,2,1
12594_150,Y,Y_1,136,150,offline,intermediate,12594,F,High School Diploma,3,25,4,N,4,1
12014_130,Y,Y_3,135,130,online,easy,12014,M,High School Diploma,3,,4,N,3,1
4553_149,Y,Y_1,136,149,offline,intermediate,4553,M,Matriculation,2,26,2,N,2,1
14557_52,U,U_2,122,52,online,easy,14557,F,High School Diploma,1,,1,N,1,1
14887_181,Z,Z_1,136,181,offline,easy,14887,M,High School Diploma,1,31,1,Y,2,0
15196_96,V,V_1,133,96,offline,easy,15196,M,Bachelors,1,57,2,N,5,1
4053_125,Y,Y_3,135,125,offline,intermediate,4053,M,High School Diploma,1,42,2,N,4,1
4345_90,V,V_2,121,90,offline,intermediate,4345,M,High School Diploma,4,,2,N,1,0
4163_74,V,V_4,122,74,online,easy,4163,M,Matriculation,2,,6,N,2,0
18556_156,Y,Y_1,136,156,online,easy,18556,F,Matriculation,3,46,2,N,5,0
5347_48,U,U_2,122,48,offline,easy,5347,M,High School Diploma,3,22,5,N,1,0
8399_42,T,,117,42,online,easy,8399,F,Matriculation,4,,2,N,1,1
4087_115,Y,Y_4,121,115,offline,hard,4087,M,High School Diploma,2,,4,N,4,1
11342_125,Y,Y_3,135,125,offline,intermediate,11342,M,High School Diploma,1,30,2,Y,1,0
14695_99,V,V_1,133,99,offline,hard,14695,M,Bachelors,1,46,2,N,2,0
7869_87,V,V_2,121,87,offline,easy,7869,M,High School Diploma,2,25,6,N,1,0
19980_72,V,V_4,122,72,offline,vary hard,19980,M,High School Diploma,4,24,3,N,2,0
19494_16,T,T_4,120,16,online,easy,,F,Bachelors,1,,4,N,5,1
10076_62,U,U_1,134,62,online,easy,10076,F,Matriculation,1,45,2,N,4,1
6487_64,U,U_1,134,64,online,easy,6487,M,High School Diploma,3,47,2,N,2,1
9894_130,Y,Y_3,135,130,online,easy,9894,M,Matriculation,1,,4,N,4,1
1297_121,Y,Y_4,121,121,online,easy,1297,M,High School Diploma,3,43,2,N,3,0
6890_11,T,T_4,120,11,offline,intermediate,6890,F,High School Diploma,3,29,4,N,2,1
13621_138,Y,Y_2,120,138,offline,intermediate,13621,M,Bachelors,3,,2,N,4,1
684_84,V,V_3,131,84,offline,intermediate,684,F,High School Diploma,3,40,2,N,3,1
1509_133,Y,Y_3,135,133,online,easy,1509,F,High School Diploma,2,30,4,N,4,1
7467_118,Y,Y_4,121,118,online,easy,7467,M,Matriculation,3,27,2,N,3,1
12465_29,T,T_3,134,29,online,easy,12465,F,Bachelors,3,,4,N,2,1
19950_62,U,U_1,134,62,online,,19950,F,Matriculation,1,,1,N,4,1
1596_82,V,V_3,131,82,offline,intermediate,1596,M,Bachelors,2,19,2,N,1,0
7605_14,T,T_4,120,14,offline,intermediate,7605,F,High School Diploma,2,,2,N,2,0
10494_98,V,V_1,133,98,offline,hard,10494,M,Matriculation,2,30,2,N,1,0
8672_27,T,T_3,134,27,online,easy,8672,F,High School Diploma,3,25,2,N,2,1
19483_20,,T_4,120,20,online,easy,19483,F,High School Diploma,3,30,4,N,1,1
8787_82,V,V_3,131,,offline,intermediate,8787,F,High School Diploma,1,30,3,N,1,1
14223_49,U,U_2,122,49,offline,intermediate,14223,M,High School Diploma,1,,2,N,2,0
2773_130,Y,Y_3,135,130,online,easy,2773,M,High School Diploma,2,,2,N,4,1
16413_61,U,U_1,134,61,online,easy,16413,M,Bachelors,3,24,3,N,1,1
11705_153,Y,Y_1,136,153,offline,hard,11705,M,High School Diploma,1,25,2,N,4,1
2371_130,Y,Y_3,135,130,online,easy,2371,F,Matriculation,2,,6,N,4,1
11616_178,Z,Z_2,120,178,online,easy,11616,F,Matriculation,3,,1,Y,1,1
14124_106,X,X_2,121,106,offline,hard,14124,M,Bachelors,1,,2,N,2,1
5136_46,T,T_1,131,46,offline,hard,5136,F,Bachelors,2,28,2,N,1,0
12626_157,Y,Y_1,136,157,online,easy,12626,M,High School Diploma,1,29,4,N,4,1
14360_140,,Y_2,120,140,offline,hard,14360,M,High School Diploma,1,,2,N,5,1
12755_179,Z,Z_1,136,179,offline,easy,12755,F,Matriculation,3,30,1,N,1,1
291_66,V,V_4,122,66,offline,easy,291,M,Bachelors,3,45,5,N,2,1
12694_24,T,T_3,134,24,offline,intermediate,12694,F,High School Diploma,4,28,4,N,1,0
6397_13,T,T_4,120,13,offline,intermediate,6397,F,High School Diploma,3,,2,N,1,0
4290_70,V,V_4,122,70,offline,intermediate,4290,M,Masters,1,45,2,N,4,1
16123_96,V,V_1,133,96,offline,easy,16123,F,Matriculation,3,31,2,N,3,1
19070_123,Y,Y_4,121,123,online,easy,19070,F,High School Diploma,2,,2,N,3,0
3930_32,T,T_2,117,32,offline,easy,3930,F,Bachelors,3,46,2,N,2,1
16747_112,X,X_1,134,112,offline,hard,16747,M,High School Diploma,3,41,2,N,2,1
8059_53,U,U_2,122,53,online,easy,8059,F,No Qualification,2,33,3,N,1,0
20080_149,Y,Y_1,136,149,offline,intermediate,20080,M,High School Diploma,1,,4,N,3,1
671_71,V,V_4,122,71,offline,intermediate,671,M,High School Diploma,3,29,2,N,2,0
2596_104,X,X_3,136,104,offline,hard,2596,,Matriculation,3,,2,N,2,1
10080_94,V,V_1,133,94,offline,easy,10080,F,Matriculation,3,26,2,N,2,0
424_137,Y,Y_2,120,137,offline,intermediate,424,M,No Qualification,4,40,3,N,1,1
14085_137,Y,Y_2,120,137,offline,intermediate,14085,M,High School Diploma,1,24,2,N,4,1
2033_82,V,V_3,131,82,offline,intermediate,2033,F,Matriculation,3,,2,N,1,1
8954_130,Y,Y_3,135,130,online,easy,8954,F,Matriculation,1,,2,N,5,1
12330_58,U,U_1,134,58,offline,intermediate,12330,M,High School Diploma,2,,2,N,3,1
906_116,Y,Y_4,121,116,offline,hard,906,F,High School Diploma,3,,2,N,2,0
4211_61,U,U_1,134,61,online,easy,4211,M,Bachelors,1,27,2,N,3,0
9948_167,Z,Z_3,130,167,online,easy,9948,F,,3,43,1,N,2,1
18759_104,X,X_3,136,104,offline,hard,18759,M,Bachelors,1,52,4,N,3,1
13697_89,V,V_2,121,89,offline,intermediate,13697,M,Matriculation,1,32,2,Y,2,1
236_126,Y,Y_3,135,126,offline,intermediate,236,F,High School Diploma,2,,2,Y,4,1
3699_142,Y,Y_2,120,142,online,easy,3699,M,High School Diploma,2,27,3,N,4,1
8290_23,T,T_3,134,23,offline,intermediate,8290,F,High School Diploma,2,,4,N,3,1
2904_134,Y,Y_3,135,134,online,easy,2904,M,Matriculation,3,23,4,N,3,1
18264_52,U,U_2,122,52,online,easy,18264,M,Bachelors,1,46,1,N,2,0
6217_25,T,T_3,134,25,offline,intermediate,6217,F,Matriculation,3,,2,N,1,1
11478_85,V,V_3,131,85,offline,intermediate,11478,M,High School Diploma,4,,2,Y,2,0
11031_84,V,V_3,131,84,offline,intermediate,11031,M,Matriculation,3,,4,N,1,0
4367_176,Z,Z_2,,176,online,easy,4367,F,Matriculation,1,,1,Y,2,1
1627_80,V,V_3,131,80,offline,easy,1627,F,High School Diploma,3,44,2,N,2,0
436_16,T,T_4,120,16,online,easy,436,F,Matriculation,1,45,4,N,2,1
8994_103,X,X_3,136,103,offline,hard,8994,M,Bachelors,2,,2,N,3,1
3529_27,T,T_3,134,27,online,easy,3529,M,High School Diploma,1,,7,N,1,1
1881_90,V,V_2,121,90,offline,intermediate,1881,M,High School Diploma,3,27,2,N,2,1
13504_87,V,V_2,121,87,offline,easy,13504,F,Matriculation,4,31,2,N,3,1
6372_152,Y,Y_1,136,152,offline,hard,6372,M,High School Diploma,3,,3,N,3,0
5168_24,T,T_3,134,24,offline,intermediate,5168,F,High School Diploma,3,,4,N,2,0
13054_89,V,V_2,121,89,offline,intermediate,13054,M,High School Diploma,3,,2,N,1,1
5448_69,V,V_4,122,69,offline,intermediate,5448,M,High School Diploma,4,47,6,N,3,0
4018_127,Y,Y_3,135,127,offline,hard,4018,M,Bachelors,1,29,,N,2,0
17960_126,Y,Y_3,135,126,offline,intermediate,17960,F,Matriculation,3,48,2,N,5,0
14000_91,V,V_2,121,91,offline,intermediate,14000,F,Bachelors,3,43,2,N,4,1
12137_29,T,T_3,134,29,online,easy,12137,F,Bachelors,1,,2,N,1,1
11754_62,U,U_1,134,62,,easy,,M,Matriculation,3,32,1,N,2,1
394_114,Y,Y_4,,114,offline,intermediate,394,M,High School Diploma,3,,4,N,4,1
4271_161,Z,Z_3,130,161,offline,easy,4271,M,Matriculation,4,,2,Y,1,1
18911_92,V,V_2,121,92,offline,intermediate,18911,F,High School Diploma,1,,2,N,3,0
16443_94,V,V_1,133,94,offline,easy,16443,M,High School Diploma,1,,2,N,1,1
6466_20,T,T_4,120,20,online,easy,6466,F,Bachelors,3,42,2,Y,3,1
11507_130,Y,Y_3,135,130,online,easy,11507,M,High School Diploma,1,,2,N,5,1
10761_139,Y,Y_2,120,139,offline,hard,,F,High School Diploma,1,,6,N,4,0
14793_100,V,V_1,133,100,offline,vary hard,14793,F,High School Diploma,1,28,2,N,3,0
5175_50,U,U_2,122,50,offline,intermediate,5175,M,Masters,1,46,2,N,2,1
13633_144,Y,Y_2,120,144,online,easy,13633,M,Matriculation,1,44,2,N,5,1
17446_95,V,V_1,133,95,offline,easy,17446,M,Matriculation,2,,4,N,1,0
13814_42,T,T_2,117,42,online,easy,13814,F,High School Diploma,2,,2,N,1,1
11442_58,U,U_1,134,58,offline,intermediate,11442,M,Bachelors,3,29,2,N,1,0
8731_53,U,U_2,122,53,online,easy,8731,M,High School Diploma,2,26,2,N,1,0
16322_46,T,T_1,131,46,offline,hard,16322,F,High School Diploma,1,28,2,N,1,1
7740_24,T,T_3,134,24,offline,intermediate,7740,F,High School Diploma,4,,2,N,1,1
17659_43,T,T_1,131,43,offline,easy,17659,F,Bachelors,1,45,4,N,2,1
8508_48,U,U_2,122,48,offline,easy,8508,F,Bachelors,3,28,3,N,2,1
15118_181,Z,Z_1,136,181,offline,easy,15118,F,High School Diploma,3,,1,N,1,0
9726_166,Z,,130,166,online,easy,9726,M,High School Diploma,3,29,1,N,1,1
5415_119,Y,Y_4,121,119,online,easy,5415,F,High School Diploma,3,,4,N,4,1
18229_137,Y,Y_2,120,137,offline,intermediate,18229,F,High School Diploma,3,48,,N,4,1
15523_160,Y,Y_1,136,160,online,easy,15523,M,Matriculation,3,,2,N,3,0
17365_45,T,T_1,131,45,offline,intermediate,17365,F,Matriculation,2,30,2,N,1,0
11626_22,T,T_3,134,22,offline,intermediate,11626,F,Matriculation,3,24,2,Y,1,0
12958_38,T,T_2,117,38,online,easy,12958,M,High School Diploma,3,34,2,N,1,1
10621_164,Z,Z_3,130,,online,easy,10621,F,Matriculation,4,40,1,N,3,1
4224_57,U,U_1,134,57,offline,easy,4224,M,Matriculation,3,40,1,N,,1
17044_99,V,V_1,133,99,offline,hard,17044,F,High School Diploma,2,,4,N,1,0
9927_168,Z,Z_3,130,168,online,easy,9927,F,High School Diploma,1,,1,Y,2,1
1656_21,T,T_3,134,21,offline,easy,1656,M,Bachelors,3,43,4,N,1,0
14620_34,T,T_2,117,34,offline,intermediate,,F,High School Diploma,2,41,2,N,1,0
7929_147,Y,Y_2,120,147,online,easy,7929,F,High School Diploma,2,32,3,N,4,1
500_135,Y,Y_3,,135,online,easy,500,M,High School Diploma,1,,6,N,3,1
6266_25,T,T_3,134,25,offline,intermediate,6266,F,Matriculation,3,,2,N,1,0
10553_126,Y,Y_3,135,126,offline,intermediate,10553,M,High School Diploma,1,27,4,N,5,1
14214_63,U,U_1,134,63,online,easy,14214,M,High School Diploma,3,40,1,N,2,1
15949_150,Y,Y_1,136,150,offline,intermediate,15949,M,Matriculation,4,44,2,N,5,1
9542_161,Z,Z_3,130,161,offline,easy,9542,M,Matriculation,3,30,2,N,3,1
20053_43,T,T_1,131,43,offline,easy,20053,F,Matriculation,3,45,2,N,3,1
14124_107,X,X_2,121,107,offline,hard,14124,M,Bachelors,1,,2,N,2,0
7555_114,Y,Y_4,121,114,offline,intermediate,7555,M,High School Diploma,1,45,2,N,2,1
12827_155,Y,Y_1,136,155,online,easy,12827,M,Matriculation,2,,2,N,4,1
14563_146,Y,Y_2,120,146,online,easy,14563,M,High School Diploma,3,,2,N,5,1
12020_112,X,X_1,134,112,offline,hard,12020,M,High School Diploma,2,27,3,N,3,0
18770_66,V,V_4,122,66,offline,easy,18770,M,Bachelors,3,45,4,N,2,1
9730_21,T,T_3,134,21,offline,easy,9730,F,High School Diploma,4,,4,N,3,0
3696_33,T,T_2,117,33,offline,,3696,F,High School Diploma,1,40,2,Y,1,0
3768_67,V,V_4,122,67,offline,easy,3768,M,Matriculation,1,28,3,N,2,1
14446_159,Y,Y_1,136,159,online,easy,14446,M,Matriculation,2,28,3,N,4,1
4655_116,Y,,121,116,offline,hard,4655,M,Matriculation,3,45,3,N,5,1
11873_154,Y,Y_1,136,154,online,easy,11873,F,Matriculation,2,44,2,N,4,1
8862_27,T,T_3,134,27,online,easy,8862,F,Matriculation,1,29,2,N,1,1
476_175,Z,Z_2,120,175,online,easy,476,F,High School Diploma,3,,1,N,1,0
12876_174,Z,Z_2,120,174,online,easy,12876,F,Matriculation,3,46,1,N,1,0
18841_43,T,T_1,131,43,offline,easy,18841,F,Matriculation,3,46,2,N,2,0
10106_126,Y,Y_3,135,126,offline,intermediate,10106,M,Matriculation,3,,4,N,3,1
19798_19,T,T_4,120,19,,easy,19798,F,High School Diploma,3,46,3,Y,1,1
927_86,V,V_3,131,86,offline,vary hard,927,M,High School Diploma,3,,4,N,3,1
4773_57,U,U_1,134,57,offline,easy,4773,F,Matriculation,2,26,1,N,3,1
7047_123,Y,Y_4,121,,online,easy,7047,M,High School Diploma,3,,2,N,4,1
6505_10,T,T_4,120,10,offline,easy,6505,F,High School Diploma,4,25,4,N,1,1
12656_87,V,V_2,121,87,offline,easy,12656,F,Matriculation,4,42,2,N,3,0
11604_163,Z,Z_3,130,163,offline,easy,11604,F,Matriculation,3,27,1,N,1,1
7518_52,U,U_2,122,52,online,easy,7518,M,High School Diploma,3,27,2,N,1,0
13626_143,Y,Y_2,120,143,online,easy,13626,M,Matriculation,1,28,2,N,4,1
2374_171,Z,Z_2,120,171,offline,easy,2374,F,High School Diploma,4,30,1,N,1,0
9746_131,Y,Y_3,135,131,online,easy,9746,M,Bachelors,3,,2,N,5,1
6442_135,Y,Y_3,135,135,online,easy,6442,M,Matriculation,2,28,4,N,2,1
2469_26,T,T_3,134,26,,intermediate,2469,F,High School Diploma,3,,2,N,1,1
4370_86,V,V_3,131,86,offline,vary hard,4370,M,Bachelors,1,42,2,N,2,0
19379_21,T,T_3,134,21,offline,easy,19379,F,Bachelors,3,,2,N,2,1
3169_79,V,V_4,122,79,online,easy,3169,F,High School Diploma,3,45,2,Y,2,0
